edge_id,std_dev
5607-6292,0.04792034
5878-6293,0.038924605
5781-6292,0.037729904
4670-6292,0.038271263
5814-6292,0.03817196
5643-6292,0.03973264
4271-6292,0.038737383
4060-6292,0.041458882
3991-6292,0.05444914
3863-6292,0.05578349
4018-6292,0.09098652
4960-6293,0.05258428
4801-6293,0.04153458
4271-6293,0.039220154
5837-6290,0.03661068
5797-6290,0.051793166
5650-6292,0.04180625
3299-6301,0.06846751
3732-6296,0.03890015
4271-6301,0.03855135
3822-6301,0.03987964
4381-6296,0.039675545
1825-6296,0.111819185
3082-6301,0.038064267
3890-6296,0.037474804
2415-6301,0.0513042
2113-6301,0.030040922
1981-6301,0.040526617
1323-6301,0.050072297
604-6301,0.05477791
6214-6299,0.030928867
1116-6296,0.039562628
2892-6301,0.079147294
2024-6297,0.055380937
659-6304,0.045193464
1529-6298,0.042780645
5321-6296,0.038693912
5161-6296,0.038827147
930-6304,0.053917423
6011-6301,0.044156667
2036-6300,0.06519713
5444-6296,0.039765533
2445-6304,0.04476579
2066-6297,0.05488923
396-6304,0.06310405
440-6304,0.054176424
4374-6296,0.03820575
354-6304,0.044194873
4007-6301,0.08043423
5309-6301,0.0395425
5128-6301,0.038943727
339-6304,0.047100257
5520-6302,0.07352135
5523-6301,0.037460137
6202-6296,0.061603587
2755-6298,0.03846002
2108-6298,0.03524958
5831-6298,0.040494867
2453-6299,0.039520085
3470-6299,0.061278377
689-6299,0.078191765
3673-6304,0.066582374
6069-6299,0.045091953
5365-6298,0.04339235
5059-6298,0.036227707
6229-6298,0.050852448
6235-6298,0.042503685
309-6304,0.0369183
3989-6299,0.06008893
260-6304,0.065686695
1944-6299,0.03953662
6203-6296,0.0833779
2862-6298,0.039938666
4111-6304,0.074603066
4271-6295,0.03863613
6222-6303,0.05827783
2940-6298,0.05029912
5466-6296,0.03805134
5745-6296,0.03725545
6190-6296,0.036225278
273-6303,0.05014651
351-6303,0.084128894
1679-6303,0.07720386
6062-6299,0.044706766
5538-6303,0.062230144
3651-6298,0.03702625
4218-6298,0.04194465
4320-6298,0.04950975
4927-6298,0.04016204
4986-6298,0.043901976
5128-6295,0.038689118
1681-6303,0.10018735
1599-6311,0.06998244
4729-6310,0.08826775
2726-6294,0.053083755
3484-6310,0.04507435
2860-6294,0.039781526
161-6311,0.059430026
874-6311,0.1251724
2034-6311,0.053260986
3665-6311,0.042165656
3660-6311,0.052210804
2802-6311,0.034029365
4243-6311,0.07356728
5573-6311,0.06364329
6113-6311,0.019964049
1450-6294,0.041424673
808-6294,0.08135961
413-6308,0.04049354
3241-6311,0.042374186
3862-6309,0.047176823
3414-6310,0.076515764
4191-6312,0.13912034
5862-6312,0.06570834
4642-6307,0.04910928
1780-6309,0.073879436
2121-6309,0.10761465
5128-6312,0.03866789
2881-6310,0.06515135
2742-6310,0.049541995
3277-6309,0.037318304
1552-6307,0.04204317
5702-6313,0.043415576
4647-6309,0.026182896
2799-6308,0.03434398
4936-6309,0.036330562
3477-6313,0.07263334
5769-6309,0.035532866
82-6312,0.04504483
4217-6309,0.04450037
4736-6325,0.10169248
5198-6329,0.038608134
5349-6329,0.057752144
4730-6325,0.07961044
4650-6325,0.040995516
3659-6325,0.06234296
849-6325,0.05285901
5310-6330,0.080586486
5185-6330,0.047530767
57-6314,0.04404885
223-6320,0.050391033
5569-6325,0.055654287
82-6319,0.04539034
5313-6330,0.045800675
5039-6314,0.05550619
5309-6328,0.038349412
3890-6328,0.038540404
4691-6328,0.037890427
4801-6328,0.039996423
5128-6328,0.038317602
1780-6327,0.15446004
2887-6327,0.03872217
3534-6327,0.043261025
694-6314,0.059408944
5992-6328,0.038132377
3540-6327,0.05096192
3568-6327,0.038944416
3863-6327,0.044060644
3991-6327,0.0424331
4481-6327,0.040182132
867-6320,0.049418
223-6316,0.051081292
422-6318,0.062323023
82-6320,0.04971134
3652-6330,0.04336304
4100-6330,0.07927011
2825-6330,0.044926524
4631-6330,0.0270921
452-6330,0.050700586
1112-6330,0.031539135
1295-6330,0.04964323
3010-6330,0.05006425
867-6321,0.04321798
1891-6330,0.04570084
2624-6330,0.037551828
2672-6330,0.05141161
223-6321,0.04439553
4943-6329,0.0492979
82-6321,0.06285605
1831-6329,0.08109696
4645-6329,0.0320166
5049-6319,0.034706432
4974-6316,0.05365772
1247-6317,0.06206541
3950-6317,0.054432407
4974-6317,0.063795984
223-6318,0.067416765
1602-6316,0.041908447
4691-6327,0.037067574
3015-6318,0.053037208
5138-6330,0.039759014
6068-6325,0.06629302
6070-6329,0.061333504
223-6319,0.07902413
5049-6321,0.056117672
1602-6318,0.055789787
4217-6320,0.038949747
3498-6327,0.043201312
3911-6331,0.038671944
6141-6327,0.0727218
5707-6323,0.025524663
5745-6323,0.036862716
6292-6327,0.06594044
5766-6323,0.12536906
6027-6323,0.03846799
6162-6323,0.07255413
6202-6323,0.043709215
6203-6323,0.04233192
223-6322,0.038350467
5049-6320,0.04127938
5466-6323,0.037618656
5639-6323,0.043843843
5321-6323,0.037791487
5931-6327,0.03692685
5663-6327,0.04769405
6028-6328,0.039371964
5925-6324,0.04597761
1867-6324,0.05486203
1116-6324,0.038971074
1909-6324,0.04234539
4172-6324,0.04246123
5175-6323,0.0385744
5643-6327,0.040400025
4666-6323,0.03742367
5759-6327,0.03746184
5723-6327,0.03923435
4381-6323,0.03943405
5545-6331,0.052080486
6296-6328,0.08773218
5299-6323,0.03865235
4802-6324,0.023131829
5513-6323,0.122437015
6218-6328,0.06539673
867-6322,0.03826903
6089-6327,0.04408283
6180-6328,0.043041274
4271-6328,0.038800288
1627-6327,0.043126136
5273-6327,0.038019016
951-6327,0.050327312
556-6325,0.038561128
3902-6326,0.042134263
1096-6326,0.04478663
3732-6323,0.03956595
3911-6323,0.0383358
3958-6323,0.0400296
4374-6323,0.038685188
4-6328,0.04590408
284-6331,0.03390947
1594-6326,0.05032659
2911-6328,0.037689365
4217-6322,0.034420267
932-6331,0.0378309
191-6324,0.062308714
5444-6323,0.03940293
5364-6327,0.038746662
5254-6327,0.038108546
763-6327,0.027443152
6015-6328,0.038795125
489-6327,0.038818106
392-6327,0.03974994
82-6327,0.05954942
3732-6331,0.03721986
3687-6328,0.042355534
752-6327,0.0630771
2772-6340,0.040048502
5226-6332,0.046006855
4768-6335,0.037653826
4271-6335,0.038786177
5021-6332,0.038376927
3826-6332,0.028191047
3768-6332,0.07639046
5128-6335,0.03919824
5886-6341,0.045234974
5678-6341,0.12306665
4119-6335,0.052395158
4055-6335,0.05153713
5755-6341,0.106723085
6105-6341,0.06445108
5777-6332,0.053396184
5500-6338,0.07019617
5202-6335,0.059324056
6313-6339,0.05823991
2556-6337,0.04495582
5833-6332,0.053911738
5503-6338,0.04323982
5385-6341,0.05461984
2913-6337,0.047983207
3732-6335,0.038616102
2165-6337,0.03051545
1705-6337,0.057484686
3516-6335,0.0640866
5624-6341,0.04081274
5553-6334,0.05786806
5331-6341,0.07758241
5618-6341,0.038373183
3291-6335,0.039116904
5449-6341,0.08648918
5383-6341,0.051037677
3732-6341,0.037040662
5422-6341,0.11331768
5437-6341,0.11558093
2772-6338,0.060617324
3911-6335,0.038244173
5454-6341,0.049775884
3477-6339,0.0810281
5017-6336,0.04860219
5155-6336,0.048168626
5840-6335,0.039185684
5175-6341,0.038585417
5309-6335,0.04016514
4779-6334,0.07637696
5362-6335,0.03793587
4335-6336,0.07997767
5523-6335,0.04036296
5399-6335,0.03920655
5537-6340,0.04132635
2520-6334,0.045873377
6288-6335,0.036174703
6053-6335,0.04112895
6027-6335,0.039206117
4755-6340,0.02849331
885-6334,0.0531632
4206-6336,0.029127069
6026-6335,0.0374036
3381-6337,0.080534644
5471-6335,0.03961537
4675-6337,0.047890168
5832-6335,0.04174157
6016-6335,0.037132397
5092-6341,0.044510007
3699-6336,0.07739482
5749-6335,0.038276758
5649-6335,0.040147956
5782-6335,0.038696326
2763-6336,0.050292674
2765-6336,0.05707227
5647-6335,0.037767775
5616-6335,0.050746
5592-6335,0.048277136
3841-6341,0.041852407
3911-6341,0.03744356
4451-6341,0.037706554
1486-6336,0.045195855
2410-6347,0.057504807
2964-6347,0.049807258
2970-6347,0.066378675
3167-6347,0.08419495
5035-6347,0.06424945
4832-6347,0.09728767
3310-6347,0.08407034
5840-6345,0.037648436
6234-6344,0.062375933
1100-6344,0.09469384
1085-6346,0.020901036
1074-6346,0.09287293
1030-6346,0.043662243
268-6346,0.052955687
2393-6347,0.05111314
2796-6346,0.038918484
5790-6347,0.069186464
4854-6348,0.055814177
1591-6348,0.09967901
5638-6345,0.040712904
4047-6347,0.04107917
4351-6347,0.044581603
4355-6347,0.08894901
1430-6342,0.04125233
3925-6347,0.08556862
6346-6347,0.055585217
4709-6347,0.042641472
4808-6347,0.06410403
4669-6348,0.022540677
4548-6348,0.02767613
3759-6348,0.051768944
2003-6342,0.032491088
3662-6348,0.05469869
2803-6348,0.09404183
1343-6348,0.033005133
4967-6345,0.04396964
2964-6346,0.063925385
1341-6346,0.05260568
1138-6346,0.0238569
3868-6346,0.039172348
3925-6346,0.04805419
4056-6345,0.039948653
2970-6346,0.07695519
1616-6347,0.073262155
1651-6347,0.054793805
1341-6347,0.08514386
6195-6342,0.062164873
2915-6342,0.092719115
1138-6347,0.0644586
2306-6347,0.050816018
2384-6347,0.072646245
1922-6347,0.09003149
3755-6346,0.046692666
1616-6346,0.08089085
3846-6344,0.06923554
1651-6346,0.051972505
268-6347,0.060264252
4808-6346,0.0393803
1074-6347,0.060570534
1085-6347,0.065481916
3167-6346,0.03860076
5252-6344,0.050465904
5790-6346,0.03206782
5035-6346,0.05118551
1030-6347,0.14323786
1922-6346,0.043310694
2410-6346,0.045547526
3310-6346,0.06149088
2393-6346,0.04322751
2384-6346,0.033440843
2306-6346,0.07158343
4832-6346,0.05635941
6218-6353,0.039378915
1385-6351,0.034718372
5309-6353,0.040414155
1014-6349,0.06233519
6281-6353,0.043758284
6328-6353,0.07404757
4186-6349,0.045356408
5179-6349,0.040292673
3808-6349,0.04007661
4891-6349,0.039676446
4227-6350,0.06910415
5300-6353,0.03825272
6015-6353,0.038612135
2175-6349,0.05191457
5876-6353,0.039002355
4691-6353,0.036690824
3687-6353,0.03902016
3042-6353,0.04056463
5686-6353,0.038315654
197-6350,0.03536413
5362-6353,0.038596716
2765-6356,0.07045997
5508-6349,0.083470896
2911-6353,0.038164403
4271-6353,0.039177682
5128-6353,0.037458718
5770-6349,0.036161553
5530-6352,0.06028954
5817-6351,0.04699035
5670-6351,0.11050993
942-6350,0.05272335
936-6359,0.048410673
4-6360,0.039167974
3687-6360,0.040801927
5957-6359,0.051213782
5749-6360,0.039361987
5717-6360,0.03816883
5840-6360,0.03851321
1119-6359,0.04761917
5686-6360,0.038104918
1153-6359,0.09451766
2064-6357,0.04983035
2399-6355,0.0645933
5045-6355,0.04114253
6148-6355,0.034481056
833-6357,0.061782945
1586-6357,0.041401375
6109-6360,0.0315578
2164-6357,0.05321155
2763-6357,0.08593628
5986-6359,0.03073934
833-6354,0.07198304
6218-6360,0.04084198
3900-6359,0.060559236
2265-6357,0.058516476
6119-6358,0.059338983
1666-6359,0.053918142
1494-6359,0.047021817
5412-6357,0.051579732
3789-6357,0.06326453
4662-6359,0.114517115
2620-6359,0.10672376
3065-6359,0.04847633
3942-6359,0.049770348
4156-6359,0.04817072
1900-6359,0.049418528
4556-6359,0.09602947
4821-6359,0.06307215
4859-6359,0.06821621
4978-6359,0.055048324
5798-6359,0.06845354
5935-6359,0.06639135
5457-6357,0.062443003
1315-6359,0.04393431
4340-6359,0.11448719
4691-6360,0.038082015
5309-6372,0.038209375
5326-6372,0.039339777
5513-6372,0.18297514
5472-6372,0.061001394
5362-6372,0.037731107
5424-6372,0.03904495
5398-6372,0.047607474
4939-6372,0.13097574
6278-6367,0.04492918
5261-6372,0.04355339
5471-6372,0.039013695
5128-6372,0.03876236
2080-6372,0.039020564
6328-6367,0.06834195
4482-6372,0.08355067
5782-6372,0.038171645
5834-6372,0.037905894
1319-6372,0.040283665
1689-6372,0.03713572
1722-6372,0.038968854
1481-6364,0.05400778
2058-6372,0.03804817
5789-6365,0.044939723
192-6372,0.03873726
2131-6372,0.03605808
2247-6372,0.037060235
5656-6372,0.03818464
932-6365,0.036861822
4271-6372,0.03741913
4304-6365,0.064420685
2254-6372,0.03924045
1388-6361,0.049799852
5649-6372,0.039169002
4767-6361,0.04384714
4766-6361,0.064462796
5620-6371,0.048305225
897-6361,0.095611244
5647-6372,0.039238643
1559-6361,0.031127393
4381-6372,0.037879404
1761-6361,0.04299181
2380-6361,0.048676983
4759-6372,0.037415486
4715-6372,0.037553687
4707-6372,0.03969509
4691-6372,0.03736224
5410-6371,0.098032884
4524-6372,0.03882703
3338-6361,0.08199802
5523-6372,0.037668835
5233-6372,0.036755
281-6371,0.04100169
5346-6372,0.038725317
1009-6365,0.038443763
3319-6365,0.041198418
5732-6372,0.036841128
3707-6365,0.045144808
5143-6365,0.053714104
2278-6372,0.03805241
340-6372,0.037135646
2862-6372,0.037643943
2887-6368,0.038660154
5814-6368,0.05219642
5970-6368,0.042026907
6368-6777,0.02904667
5747-6361,0.050597027
4217-6370,0.05871403
5871-6372,0.038405687
3540-6368,0.16848357
1691-6368,0.040495496
6173-6363,0.04847809
2265-6364,0.042258274
6360-6363,0.04028624
5759-6368,0.039268635
2911-6372,0.03676596
3291-6372,0.03868628
3623-6372,0.03869131
52-6372,0.03815607
2288-6366,0.061573897
5535-6366,0.07100321
2411-6366,0.050891303
3687-6372,0.037852623
3732-6372,0.0385541
3911-6372,0.038780816
3118-6366,0.05692217
4792-6361,0.030973237
2294-6372,0.037523795
3186-6372,0.03814473
5273-6368,0.037713613
3822-6372,0.03710047
5044-6368,0.05383142
5254-6368,0.038031567
5128-6363,0.03904259
5580-6363,0.040148593
6218-6372,0.038602415
6288-6372,0.040188376
549-6372,0.03741448
5799-6367,0.05070505
5536-6367,0.03723128
284-6372,0.039035637
294-6372,0.03741287
338-6372,0.040249914
3732-6369,0.038386725
999-6372,0.03762985
1107-6372,0.038478013
738-6369,0.056823798
1163-6369,0.044921108
3991-6368,0.045414057
5643-6368,0.04112521
5717-6363,0.040096343
5686-6363,0.039928466
3568-6368,0.037777476
910-6372,0.037061036
716-6372,0.036317986
5993-6362,0.041574683
226-6372,0.03876258
2887-6372,0.038074903
4670-6368,0.047674388
4934-6376,0.03803428
788-6376,0.0318574
6203-6373,0.039741326
662-6376,0.041183036
549-6376,0.03801439
392-6376,0.052620888
234-6376,0.04853456
229-6376,0.08305414
6191-6373,0.038067784
6202-6373,0.0373607
3025-6375,0.028165264
6323-6373,0.05630049
3732-6376,0.037852816
220-6375,0.056320056
1624-6375,0.118215315
3404-6375,0.053568907
3530-6375,0.024349067
3915-6375,0.049237117
4938-6375,0.055244934
4381-6373,0.039998285
5303-6375,0.08022332
6281-6373,0.038237877
6190-6373,0.037945498
3568-6380,0.04214005
5781-6380,0.036663614
3727-6379,0.04952528
112-6374,0.07768544
5928-6380,0.059531372
5442-6380,0.040503975
5878-6380,0.05397317
2862-6380,0.03871129
5759-6380,0.036874123
4408-6374,0.04343195
5128-6380,0.037652325
4271-6380,0.038690004
402-6374,0.07121196
4191-6380,0.06055178
2887-6380,0.039493237
1629-6380,0.055549674
5942-6380,0.05658763
1571-6380,0.03883579
1274-6380,0.043646928
6020-6378,0.112224326
2104-6378,0.056311395
6347-6377,0.021368043
5595-6380,0.06093439
423-6374,0.059613492
3428-6380,0.07474735
2602-6379,0.05517706
5523-6373,0.036547974
1556-6373,0.044719964
3830-6379,0.06946914
5037-6376,0.0618828
1554-6377,0.035976134
4574-6377,0.063230485
4808-6377,0.09311059
6198-6377,0.08678425
6346-6377,0.03639779
3318-6377,0.06065825
4020-6377,0.06251508
5233-6376,0.03750906
3911-6376,0.039126836
3696-6377,0.04474548
2663-6377,0.04085481
1888-6377,0.15317847
3860-6376,0.041369695
2982-6377,0.10788066
5463-6376,0.050393946
1471-6377,0.031137297
80-6379,0.03424529
2528-6379,0.08710875
1916-6379,0.040164724
1328-6379,0.024411604
2728-6377,0.036219653
3911-6373,0.03868417
1586-6377,0.049603395
4374-6373,0.03711312
4271-6373,0.0368549
3732-6373,0.037916943
3860-6373,0.040158413
5466-6373,0.038126897
1722-6376,0.037855517
1571-6376,0.0392985
5863-6373,0.045225676
5840-6373,0.040302925
5745-6373,0.0388928
5639-6373,0.043895584
6027-6373,0.037963234
5273-6373,0.038357828
5471-6373,0.039391823
5444-6373,0.037821304
3890-6373,0.03932855
5408-6373,0.039128993
5321-6373,0.03772621
5309-6373,0.039195742
4441-6373,0.04645135
5254-6373,0.03790031
5128-6373,0.039613117
5513-6373,0.048494063
4768-6389,0.03787247
2701-6388,0.087148145
2663-6383,0.040166363
5082-6389,0.07910104
3991-6384,0.045862652
5279-6382,0.055919923
2911-6389,0.037606005
2624-6388,0.03203277
2717-6388,0.040918283
3652-6388,0.04316421
2672-6388,0.089277044
3713-6384,0.03801409
1941-6383,0.031057728
5128-6389,0.038338028
4472-6389,0.039036587
5254-6389,0.03773016
5433-6382,0.07251071
5309-6389,0.037249714
2742-6384,0.06330598
4882-6388,0.030766986
4860-6388,0.054907724
4709-6388,0.05747003
4631-6388,0.06382752
3687-6389,0.039020192
4351-6388,0.052873813
1182-6384,0.04221025
3233-6388,0.06794253
2825-6388,0.038152527
5852-6382,0.045884233
6164-6389,0.050354294
5423-6384,0.074012816
6218-6389,0.03855894
4271-6389,0.038959585
5273-6389,0.037618194
1843-6384,0.04035122
2982-6383,0.042441607
1848-6388,0.040688023
1456-6388,0.041100316
6282-6384,0.090829894
4673-6386,0.09374796
2475-6386,0.039150886
1400-6388,0.070173055
1891-6388,0.052389026
1295-6388,0.056173917
1471-6383,0.06731059
1112-6388,0.042740155
554-6388,0.069574594
158-6388,0.043773025
4753-6386,0.041638836
2728-6383,0.0871528
5534-6384,0.042225473
2353-6388,0.031013893
1725-6388,0.03384888
1586-6383,0.06354946
4574-6383,0.09195883
6110-6388,0.041690532
1495-6384,0.03866298
5975-6388,0.0446414
6261-6383,0.039693255
2386-6388,0.02480716
5185-6388,0.060604088
6377-6383,0.045541503
5313-6388,0.052102726
6187-6387,0.042571303
5316-6387,0.041858193
4992-6388,0.059987642
1888-6383,0.038705077
3484-6384,0.030847998
3414-6384,0.062220566
3541-6387,0.069195844
5408-6392,0.037764497
1124-6391,0.092438474
5155-6392,0.043184686
301-6390,0.0424061
4761-6392,0.03916963
5862-6391,0.03857548
3732-6392,0.037584756
4897-6390,0.051907316
6202-6392,0.038266793
1228-6390,0.0447558
5388-6390,0.04829135
3321-6393,0.043472268
5920-6390,0.058971416
5255-6393,0.047629967
2176-6391,0.049898908
6040-6390,0.05109671
4896-6390,0.064703695
655-6390,0.057794683
6191-6392,0.037528418
4335-6392,0.045151036
932-6392,0.038068596
1809-6392,0.043676205
3226-6391,0.04441731
4170-6391,0.028416574
4591-6391,0.06688876
6372-6392,0.039539848
6190-6392,0.039028525
5466-6392,0.038845733
3911-6392,0.040343266
6089-6391,0.10220438
6203-6392,0.03846479
6296-6392,0.042442314
6336-6392,0.039416555
4451-6392,0.038581107
4460-6392,0.03851925
5444-6392,0.037898414
3526-6394,0.045391265
5309-6395,0.039823383
4765-6394,0.091292344
5362-6395,0.038707517
3732-6395,0.037780426
6333-6394,0.0480264
5523-6395,0.039842833
5471-6395,0.037961233
5876-6395,0.04009145
4381-6395,0.038141575
158-6396,0.083543375
554-6396,0.08671329
1112-6396,0.10503226
4374-6395,0.03924262
4271-6395,0.039882246
5128-6395,0.03771822
6117-6394,0.060544327
6114-6394,0.043195806
